Value
44998550.085812464
10514922.634903515
6313684.349508673
66495751.21091442
8670381.043113112
3543270.4728551917
1128802.9967718534
2371947.84966965
9506002.281953007
23148961.10687253
38784536.545100525
3566313.6778017282
24763864.97480105
6595331.30458077
9469865.583015777
1825703.6899422854
11880959.95889391
10586552.113126636
50718320.98085649
3016909.3091147244
15623340.811091527
30684997.024021998
3484288.3931862153
12428763.510969207
42854287.19612229
5647017.049421921
7798332.579403356
9383767.457013503
10400943.452274233
7570284.90547663
2474531.0637534447
20192850.26515472
1349258.4259741455
2552651.581947744
7619406.785244562
70596458.38576092
9852194.228571191
41852725.26475932
31921563.724793166
12735144.606521804
16571878.929185584
42592155.770903245
13496291.893978886
63904638.395284474
42844536.46391916
8527508.324619927
50545265.480296046
5810085.956248432
18988656.684531957
20478603.07950321
3875322.8888932876
103715136.62512197
6700265.849738738
11429168.055366084
14471698.035695314
11697503.784253493
9904639.4000673
67226209.08860332
10673735.291249007
26503438.739673495
64934851.91238001
28009907.02875805
8092538.43933776
9504515.836953774
1419922.7286765166
14277470.978587255
10536505.065773074
4778960.288920734
9871781.970609397
26090819.025395617
112807040.83630364
7113144.715464205
9199228.751279607
9798844.94877924
9540065.75674899
15253895.716459274
32779758.901068084
5431987.704112694
6885904.3036398515
9868023.640984476
9072931.8576057
37808012.8908825
30064712.612955302
29410083.48120901
7622947.957457783
5945730.2941741645
14691438.239972144
9509164.886530593
13512144.329153955
13709971.555012167
122037757.79179034
13565085.71971421
15107759.738207184
11863706.95917873
14782937.847117886
11108100.4650397
21763505.45442429
8628979.6746521
16171122.685671061
135116318.67638618
19486598.218853146
187454161.28442582
16205653.352985859
2952112.2437664717
57986936.58959408
78414600.6924206
114386087.92365792
233418207.81237036
307519292.29638237
24063068.333610862
233172183.34194827
37867568.21272276
165172144.2031082
66161714.062191635
162504355.73877403
7908765.767906576
173816367.28911144
41202480.06799042
92172173.12791385
110059137.60928674
2206366.895619124
90933154.9442199
173963730.90290856
221867390.62278247
94603501.90524472
174850539.403647
67904650.7922105
177327170.61952987
86168042.34583716
72680493.85197523
55984133.43687458
109883454.6670751
177179780.48563525
185145100.52746707
93309086.87254363
5347109.582723392
112179431.96380313
146907018.21742427
166329479.57631266
173876337.1099666
137022776.53497583
304978067.59352475
174011188.73455286
187539156.51857355
173811607.74642807
197709248.49267483
105293234.6683293
34149621.758493096
135733777.7136646
117753531.30652794
42593738.24279879
72180179.74034771
19495252.18586123
114531724.92699096
69437927.01528856
186786077.8498519
11194406.378621459
48174778.101056874
304144305.7915517
49226881.36977887
198472657.75889888
114086304.09970272
73879229.62340762
93646326.15083
135624474.59703982
57899256.57782305
52131589.35126127
78732543.70627004
114109285.38105473
83329374.88355792
136401616.848712
105824785.19872563
45953968.67362432
9940079.97013539
186061009.7134322
77872409.18107417
42765985.28906128
13175217.586239276
99983148.85205385
193833872.37484512
18128177.067914158
183042628.19703835
40150702.439718835
138299659.9286081
6623058.626269981
114973839.11718528
211247350.1663167
37330604.60568848
285888541.6130911
41992038.285107434
13109707.155413404
138037998.47633457
139932672.97226554
113023510.0612618
74007548.54431395
40569700.5478113
201490641.56254524
14271993.835760504
47177182.733065784
11689602.155551642
14052643.359729294
13006307.284800556
22263725.66744955
50941089.43482591
35148208.61423956
32497276.06768936
7324028.154895484
24066321.445949316
23243809.373014554
8284410.083174478
32964159.12070267
18986745.80984813
19738436.959305376
35407621.63987559
4416316.81227079
10044703.933814697
20727657.089491874
15092598.828599313
10353138.088862464
35281169.15920644
63670963.25706202
13452967.470450655
48926250.79109225
13362960.986222804
53097158.513620794
27924045.49701733
13031520.798056304
12888644.952184774
100287900.92378707
29533014.57663665
51135561.80010787
93900020.66648856
121400603.859003
29213723.259775773
1840261.0215097535
15531400.20260309
35497394.99568163
3488118.937268261
46832982.492380366
35140809.14054313
27139830.98463583
35289226.816881076
55964291.432444155
32359585.928190455
1182252.2935072482
2583289.8454703614
37166519.178092554
25365172.45977483
12378409.038700357
7881763.735574447
91892140.82622054
15243975.803856134
48096282.51693134
19077706.519285887
27900278.21227184
47188578.49606635
20135884.95095834
58356480.51430713
51796973.195073545
1558284.6984095909
15582785.473755479
2899497.1414524373
15277909.03859647
15730454.288536027
54842255.87173936
42900947.40072358
83514319.47923006
12117859.698943883
51356870.041151926
14613474.721354574
20145262.931737006
19728349.235608242
34997775.85830243
28699372.541339606
92075784.08813646
4705816.765410422
34620025.7137878
15995627.404030353
