Value
1.516357961602803
1.7512682431015998
1.0420806255641712
1.7061663220590946
1.0565315637684436
1.1897322656236602
1.1535029536492754
1.0318398512820488
1.0913950807978254
1.2813568366394108
1.2951701282776817
1.0250427700104867
1.3051279214684968
1.0999367134701867
1.2349712707526819
1.0180962269817786
1.5004560440881831
1.0752906912077254
3.0088515376673217
1.0230774106692564
1.2571223734321315
1.2835897856473162
1.1890352737827885
1.126538922672144
2.7450369323360078
1.128807537805859
1.074579153559298
1.1179098150068638
1.058891748026369
1.100373668989988
1.2317492604525087
1.1227988432785525
1.1905369105426622
1.01808905045586
1.1644589049514718
1.8784873220075204
1.0993695400546204
1.484733276112311
1.4903554561078527
1.4740475058203044
1.4034579219275471
2.718517785007616
1.6505199735784037
1.661677554266819
2.749450118471202
1.2379794191138498
2.99145782487611
1.1346500931948205
1.2819209293995775
1.1304448155099087
1.1827388701726904
2.1300544364463554
1.521500840715095
1.1154939955071665
1.4288481415792942
1.1177149735685263
1.0754083809712547
1.7177590119393886
1.0759491486841024
1.1849852095984768
1.6809433798303346
1.1933973427039202
1.2038307173707803
1.0917888730065637
1.1544187397566779
1.110665921644457
1.7289582165288437
1.3722437603343414
1.1114590050389337
1.2473170105682254
2.161614053522556
1.0544254010361451
1.1009478370915056
1.0960083190998042
1.0921658323719774
1.1050387020913235
1.5307228955016452
1.0767983224007993
1.1061468358886941
1.1134651104134992
1.6537949915894379
1.5641338867385217
1.1970322965902005
1.294713250403627
1.5731463728154007
1.2673744530193067
1.6919453683151835
1.0901330652777421
1.101511907784315
1.0910778283687343
2.4734852189285657
1.1011581695318775
1.7855383952039765
1.1166970914045886
1.6442216718489988
1.08254289437667
1.132948507012717
1.0602808192072826
1.2155851266948838
3.45382760530747
1.1114807575491787
17.82790302216592
1.1062391820647675
1.0575569250761916
1.6795872414706914
1.9578156669404032
1.900441054512303
4.551664281140745
29.792932474166122
1.1372608108028142
4.523596855047802
1.4670725481227875
5.135123987927615
1.5584715762465207
3.8879837082317583
1.0453101289380349
4.056016810345074
1.292425030178715
3.4274908460074536
1.9648492215625883
1.0425000071637638
2.7037547548370764
4.081265130777719
5.614410590179709
2.7628784658017413
9.040974065206907
1.5342867196046934
9.521224258789319
2.3001350343184517
1.5810390703474448
1.6515187180673538
1.6945042313225036
4.496102603950351
14.60770308388361
1.6403579925177287
1.616938370121794
2.9000155864804076
4.221315912094522
5.26576475067009
4.06397575984011
3.557938455003073
30.22135977494276
4.090011430773919
4.68139295565894
4.05757491033801
5.159304143385236
2.614438808945031
1.2124109155339564
3.478802534205703
2.7822320318958056
1.7989763932182439
2.0254269305162436
1.4941095501908568
1.798879167639947
1.545066366931025
17.28959576808577
1.0653350998772437
1.3141658187965146
29.678077389762887
1.3215743437843042
5.136307307353157
1.8984080674847015
2.021920278152667
1.694262058325475
3.483624534556079
2.444285423046167
1.6629476559435545
1.5692544177361931
2.331704345119783
1.746560911253775
4.114764039801405
1.8315481501041861
1.3608454992655103
1.0640682933163537
5.542329996527918
1.9519745569557208
1.5382703888244667
2.3519407242266386
2.846745497991269
3.942361870702548
1.1177566341844711
2.8116387597451626
1.7236129466763355
3.414037585701495
1.1277592366218203
1.9015521136908888
3.411339407158566
1.236573064720003
4.927099886577686
1.2927080314815556
1.2478282043688547
2.049685393663635
3.45371911335383
2.248204563973397
1.5942524463229844
1.2797823129182204
5.675501540126357
1.1001486989259162
1.5709211573428714
1.0641594351803132
2.3838072622237254
2.106598752963667
1.2124469276597394
1.3888791408726504
1.8456683404294407
1.3007904738292548
1.0507266637885049
1.4532035959454945
1.359965158914729
1.68396990903521
1.2804287043273448
2.3135724635102015
1.1397718532806447
4.140123753356493
1.0276205409575483
1.1647113954963555
1.132455674152015
2.571799169177276
1.1305019734226387
4.173186904722234
2.661477137289236
1.1608033815663983
