201,1182,235,3,0
333,1162,367,3,0
514,1162,1162,4,0
536,1162,537,2,1
537,1162,538,2,1
674,1182,675,2,1
675,1182,676,2,1
676,1182,677,2,1
677,1182,678,2,1
678,1182,1182,4,0
1162,1157,514,0,4
1162,1160,514,0,4
1162,1164,514,0,4
1162,1167,514,0,4
1162,1178,514,0,4
1162,1190,514,0,4
1162,1194,514,0,4
1162,1200,514,0,4
1162,1205,514,0,4
1162,1208,514,0,4
1162,1214,514,0,4
1162,1217,514,0,4
1162,1222,514,0,4
1162,1227,514,0,4
1162,1228,514,0,4
1162,1234,514,0,4
1162,1236,514,0,4
1162,1247,514,0,4
1162,1252,514,0,4
1182,1178,678,0,4
1182,1190,678,0,4
1182,1222,678,0,4
1182,1228,678,0,4
1182,1252,678,0,4
1194,1162,479,0,4
1214,1162,511,0,4
1236,1162,479,0,4
1252,1182,508,0,4
