212,1171,178,0,3
259,1230,260,2,1
294,1230,295,2,1
400,1230,366,0,3
421,1230,420,1,2
428,1230,427,1,2
434,1230,400,0,3
455,1230,454,1,2
462,1230,461,1,2
489,1230,488,1,2
496,1230,495,1,2
505,1230,506,2,1
523,1230,522,1,2
530,1230,529,1,2
539,1230,540,2,1
557,1230,556,1,2
564,1230,563,1,2
573,1230,574,2,1
591,1230,590,1,2
598,1230,597,1,2
607,1230,608,2,1
625,1230,624,1,2
632,1230,631,1,2
641,1230,642,2,1
659,1230,658,1,2
666,1230,665,1,2
675,1230,676,2,1
693,1230,692,1,2
700,1230,699,1,2
709,1230,710,2,1
727,1230,726,1,2
734,1230,733,1,2
743,1230,744,2,1
761,1230,760,1,2
777,1230,778,2,1
1058,1226,1226,4,0
1082,1226,1083,2,1
1171,1215,182,0,4
1171,1246,182,0,4
1171,1254,182,0,4
1185,1230,101,0,4
1188,1230,69,0,4
1189,1211,284,0,4
1211,1189,249,0,4
1213,1230,1125,0,4
1226,1176,1058,0,4
1226,1240,1058,0,4
1226,1245,1058,0,4
1230,1159,760,0,4
1230,1168,760,0,4
1230,1174,760,0,4
1230,1185,4,0,4
1230,1188,4,0,4
1230,1206,760,0,4
1230,1213,1126,0,4
1230,1215,760,0,4
1230,1246,760,0,4
1230,1253,4,0,4
1253,1230,35,0,4
