1096,1212,1095,1,2
1129,1235,1130,2,1
1130,1235,1131,2,1
1131,1235,1132,2,1
1132,1235,1235,4,0
1179,1241,249,0,4
1180,1235,1131,0,4
1207,1236,581,0,4
1212,1164,1093,0,4
1212,1180,1093,0,4
1212,1234,1093,0,4
1212,1247,1093,0,4
1235,1161,1132,0,4
1235,1165,1132,0,4
1235,1176,1132,0,4
1235,1180,1132,0,4
1235,1193,1132,0,4
1235,1210,1132,0,4
1235,1212,1132,0,4
1235,1216,1132,0,4
1235,1218,1132,0,4
1235,1220,1132,0,4
1235,1226,1132,0,4
1235,1230,1132,0,4
1235,1232,1132,0,4
1235,1239,1132,0,4
1235,1244,1132,0,4
1235,1248,1132,0,4
1235,1250,1132,0,4
1236,1207,479,0,4
1241,1179,249,0,4
