48,1167,47,1,2
82,1167,81,1,2
88,1167,87,1,2
89,1167,88,1,2
90,1167,89,1,2
116,1167,115,1,2
122,1167,121,1,2
131,1167,165,3,0
150,1167,149,1,2
156,1167,155,1,2
184,1167,183,1,2
190,1167,189,1,2
224,1167,223,1,2
230,1167,264,3,0
258,1167,257,1,2
292,1167,291,1,2
326,1167,325,1,2
360,1167,359,1,2
363,1167,364,2,1
394,1167,393,1,2
395,1167,396,2,1
428,1167,427,1,2
871,1218,837,0,3
1157,1232,480,0,4
1166,1167,513,0,4
1167,1166,479,0,4
1167,1169,81,0,4
1167,1173,81,0,4
1167,1182,81,0,4
1167,1184,47,0,4
1167,1186,47,0,4
1167,1191,81,0,4
1167,1192,47,0,4
1167,1202,81,0,4
1167,1204,81,0,4
1167,1219,81,0,4
1167,1233,81,0,4
1167,1238,81,0,4
1167,1240,81,0,4
1167,1245,47,0,4
1232,1157,626,0,4
1233,1167,116,0,4
