44,1245,45,2,1
55,1245,1245,4,0
316,1168,350,3,0
856,1193,857,2,1
857,1193,858,2,1
858,1193,1193,4,0
859,1193,858,1,2
890,1193,891,2,1
893,1193,892,1,2
925,1193,891,0,3
927,1193,926,1,2
959,1193,925,0,3
961,1193,960,1,2
994,1193,960,0,3
1186,1245,48,0,4
1195,1245,45,0,4
1204,1252,84,0,4
1235,1245,11,0,4
1245,1160,55,0,4
1245,1164,55,0,4
1245,1167,55,0,4
1245,1170,55,0,4
1245,1184,55,0,4
1245,1186,55,0,4
1245,1195,55,0,4
1245,1205,55,0,4
1245,1208,55,0,4
1245,1210,55,0,4
1245,1214,55,0,4
1245,1227,55,0,4
1245,1228,55,0,4
1245,1234,55,0,4
1245,1235,55,0,4
1245,1247,55,0,4
1245,1252,55,0,4
1252,1204,1036,0,4
