241,1225,1225,4,0
259,1225,260,2,1
275,1225,241,0,3
293,1225,294,2,1
301,1225,267,0,3
309,1225,275,0,3
327,1225,328,2,1
335,1225,301,0,3
343,1225,309,0,3
361,1225,362,2,1
369,1225,335,0,3
377,1225,343,0,3
395,1225,396,2,1
403,1225,369,0,3
411,1225,377,0,3
423,1173,422,1,2
429,1225,430,2,1
437,1225,403,0,3
445,1225,411,0,3
463,1225,464,2,1
471,1225,437,0,3
479,1225,445,0,3
497,1225,498,2,1
505,1225,471,0,3
513,1225,479,0,3
531,1225,532,2,1
539,1225,505,0,3
547,1225,513,0,3
566,1225,567,2,1
573,1225,539,0,3
581,1225,547,0,3
602,1225,603,2,1
607,1225,573,0,3
615,1225,581,0,3
636,1225,637,2,1
641,1225,607,0,3
649,1225,615,0,3
675,1225,641,0,3
706,1225,672,0,3
709,1225,675,0,3
742,1225,708,0,3
743,1225,709,0,3
903,1190,937,3,0
1159,1225,269,0,4
1168,1225,267,0,4
1180,1205,1131,0,4
1184,1203,545,0,4
1196,1199,615,0,4
1199,1196,615,0,4
1203,1184,614,0,4
1205,1180,1134,0,4
1215,1225,269,0,4
1225,1159,241,0,4
1225,1168,241,0,4
1225,1174,241,0,4
1225,1215,241,0,4
1225,1231,241,0,4
