352,1206,386,3,0
595,1186,596,2,1
611,1186,1186,4,0
629,1186,630,2,1
644,1186,610,0,3
645,1186,611,0,3
663,1186,664,2,1
678,1186,644,0,3
679,1186,645,0,3
712,1186,678,0,3
713,1186,679,0,3
746,1186,712,0,3
747,1186,713,0,3
768,1186,769,2,1
780,1186,746,0,3
781,1186,747,0,3
804,1186,805,2,1
814,1186,780,0,3
815,1186,781,0,3
839,1186,840,2,1
848,1186,814,0,3
849,1186,815,0,3
874,1186,840,0,3
882,1186,848,0,3
883,1186,849,0,3
916,1186,882,0,3
917,1186,883,0,3
944,1186,910,0,3
950,1186,916,0,3
951,1186,917,0,3
978,1186,944,0,3
984,1186,950,0,3
985,1186,951,0,3
1014,1186,980,0,3
1018,1186,984,0,3
1019,1186,985,0,3
1049,1186,1015,0,3
1052,1186,1018,0,3
1053,1186,1019,0,3
1085,1186,1051,0,3
1086,1186,1052,0,3
1087,1186,1053,0,3
1120,1186,1086,0,3
1121,1186,1087,0,3
1168,1186,599,0,4
1185,1186,630,0,4
1186,1168,611,0,4
1186,1185,611,0,4
