288,1664,310,3,0
305,1664,327,3,0
310,1664,332,3,0
327,1664,349,3,0
332,1664,354,3,0
349,1664,371,3,0
354,1664,376,3,0
371,1664,393,3,0
376,1664,398,3,0
393,1664,415,3,0
398,1664,420,3,0
420,1664,442,3,0
442,1664,464,3,0
464,1664,486,3,0
553,1664,575,3,0
554,1664,576,3,0
555,1664,577,3,0
657,1617,679,3,0
1017,1654,1039,3,0
1018,1654,1040,3,0
1019,1654,1041,3,0
1031,1654,1032,2,1
1039,1654,1040,2,1
1040,1654,1041,2,1
1041,1654,1654,4,0
1053,1654,1054,2,1
1075,1654,1076,2,1
1097,1654,1098,2,1
1119,1654,1120,2,1
1141,1654,1142,2,1
1163,1654,1164,2,1
1168,1654,1169,2,1
1169,1654,1170,2,1
1185,1654,1186,2,1
1214,1654,1215,2,1
1259,1654,1237,0,3
1282,1654,1260,0,3
1304,1654,1282,0,3
1327,1654,1305,0,3
1664,1587,596,0,4
1664,1596,596,0,4
1664,1600,596,0,4
1664,1602,596,0,4
1664,1643,596,0,4
1664,1659,596,0,4
