Value
18792001.663619485
6045585.538719952
45576600.58830407
5260611.826332202
69446535.38788036
375180.8008170724
1072269.350847073
7368639.177109927
68555565.52315405
49638450.14064102
6182045.867479444
4116163.617307227
52135885.36626199
68387909.4130776
4569013.700607836
61303391.710939094
5596650.02219516
3203502.0857195556
28456882.887224615
5033282.891993232
50040437.00315073
49042547.608145125
6596401.4409667365
4514346.142348804
15070615.511720698
4562828.3521320075
44765739.30817412
3952375.1924496815
72982896.0902255
7248465.107932255
17545573.246924322
69743835.15219654
836167.5588030219
26938162.627949744
7087571.761126012
40475409.893512875
33568896.81656602
73207523.15539338
1095313.3310143352
29291095.962772295
61539000.99501872
17383183.64480997
31970361.1078704
69036694.75511357
68642625.14326191
13272547.382831752
68261009.10951218
37329565.23426592
39411654.42516993
69345141.07595274
7831496.335501239
5681731.378685437
37761367.291140854
72382116.82324046
10933097.40411637
1098553.710455589
71031347.45725667
8274998.98491168
69012220.26614094
50163451.439296156
46417.94557753578
8731503.233830754
64243084.86322126
28564162.10370177
8355053.612768769
36560001.60309648
3795291.3557916284
47318367.51481557
11522314.547352623
52005344.62629703
100376.52271872759
619091.2558864579
2178975.9075784683
50601691.77941275
33496735.4116196
4643452.287813991
2401505.5442121904
44783077.51114491
50979904.74410269
2620817.2655230705
43735808.75450916
7830158.912012219
12726556.816849608
29933924.742548287
20571866.319187306
46083767.30286561
33002913.687051766
3302844.513186518
2671132.4905978777
5391981.458719686
2572797.7953334637
32285293.328431495
2258095.4988534115
54882538.94804005
2305845.096864432
7432701.57583484
52731854.74138771
209566.24629813433
32063813.983310968
6109117.439486682
39818618.97220346
42767031.61162919
55330121.92225884
508144.62378820777
9589052.085081387
47884342.02766654
7030423.277025868
38299297.09456617
51269176.86215523
51302171.541204944
16259738.894298464
50219060.616962135
42625157.41452333
35021793.30764546
51655457.989055485
2510640.6279240027
3934774.488929391
44073067.489447236
57228022.34791432
5671932.213851757
522602.3731390871
55039600.049445435
11677672.046808988
50989400.973088995
46320367.39392364
273418.73623785377
5168751.193200465
44326674.894161955
29960776.652211696
9827078.722475708
32697777.65282271
53633964.185833305
3953287.148274392
30244897.10020481
615438.6122339666
283471.33204880357
6136644.927216595
21612672.61503449
5012292.733776361
3086238.8305979334
2845793.238660693
38766794.83580293
21740178.784663796
2409724.784590006
3607362.9185715616
3399938.8807293028
3918205.43316108
36950000.93131106
4700318.298513502
2783413.7136537656
9081748.633896947
2730865.9227840602
2398421.8009224534
4722398.556800574
2425299.768579513
8478812.758816332
2840809.5946832597
14697684.198132128
1328709.5618230477
4094158.6600622535
21930446.209836647
1038067.068751663
46796540.79611327
4020812.458197331
57083063.037784025
50442080.10629916
11387581.103525728
24388603.44197291
8676698.075272948
23721515.604774475
4749654.674313754
47300911.239103556
21800006.606891915
22502779.18678552
24400411.22969483
25747050.32865183
43861157.2247159
4774629.677274793
35537816.40635733
5530605.737059772
2394127.367244035
57979638.0801107
2848608.9003174603
3633081.6566132307
254028.04612529278
3144241.909237385
3324002.483744938
21972321.833173454
50056904.52389957
94043.31352928281
3590795.8628544807
21770279.55173309
