Value
15274172.607771207
144967961.50205183
187628681.76234064
9645677.94430639
143617496.3596776
219916173.07083112
52572184.6371418
136986662.18297735
163588695.08051834
35916660.30170779
146865743.7729404
26929504.17718647
191287890.73547053
152444183.52133545
26792596.129953343
80941782.80118565
120572512.33392271
13069762.999174582
150447075.37116274
9755908.36911581
147201867.56163967
51702439.469265975
24432196.52310266
26744756.784375142
17250960.875613794
26851296.739426315
53670046.08144802
27030724.201874353
80551944.93845986
128025975.01380663
16520449.252803054
133011503.90536307
231702673.52145684
192877138.53738382
146400860.6355569
200970261.13923076
199483924.23660943
79231963.01616614
219589325.2886898
10489698.093072107
158456290.33859026
16243659.434428103
204609217.36773252
139993005.9449386
132337172.21279252
211049876.6792607
169227860.54204845
198155454.67068377
50094724.46367739
144543079.60100117
17319826.01697769
51454454.71746517
198486311.47629428
138949689.8957124
23801705.345102444
28409915.714964688
141380948.0010093
145085298.93598375
134225502.50768948
193885207.70633328
25207658.409472063
24881110.835016403
140250462.29585126
149695236.49401528
156215792.5445996
51984857.28654345
155429882.752446
194468926.09407762
12570092.32367013
129934086.75235525
206232763.46350875
38888775.02981939
146772085.79292583
149905285.47319588
21549453.889196906
157391517.9267139
11311926.916453648
177152968.80339718
138760773.91401303
11315925.516044836
66701478.988383956
130031170.35188839
11856888.090893868
160893142.53615916
13360999.478512565
133070924.97451596
37392361.46420465
10398515.42896386
11195200.747845365
9114110.202198615
11404620.625913145
37040906.39598412
11406061.6228044
66868535.33113745
138603665.910122
8309420.595897713
119310419.15976341
238772814.10492587
202864476.02349916
157636612.067808
195086651.10732022
194683923.07156354
65548553.408843726
205905915.6813674
10420821.693919998
144582808.2383507
8379743.412357626
208505427.2284748
126309596.3376162
118653762.6054701
205716839.87746575
155544450.93472606
192891432.15661168
36302457.72009175
130859669.99367881
10620604.071367266
37771045.11014276
190358112.95510316
124890953.55151789
9564406.720331836
12660997.295669125
127427470.41412689
152309721.42756322
120542092.9003671
179550490.7769242
11769517.647438616
10227186.485792113
126099134.315214
160170404.20763192
165963898.65865678
38078261.61897611
81572371.35775149
146036540.5919735
118378688.88791339
112198199.74671994
177589439.30585834
13954896.173538828
82576211.56544177
153217274.94293386
8053066.998770196
162579327.68725243
109658321.75449918
70052820.08702126
160667150.9997104
117607882.29538666
27805926.151937883
152713261.83010748
44715913.39987775
145757918.49023688
56331230.97415563
167621181.752339
162270900.8739201
161054474.1166129
156894459.7065467
160465932.58635885
160728013.2844853
162685781.11203402
117740599.69189739
21744259.348464634
156163948.08373594
130067951.4176815
140493645.0648886
70642290.58293174
8680953.875097152
82311430.33126341
80242119.50679262
119016574.71594733
88342343.16575272
148052011.95575356
64455309.09873077
155887158.265361
80847201.80906202
111961950.91032085
86665241.24979149
84060530.72980869
87026636.91873081
90707749.00768854
170337349.45511916
117532877.91691159
156963324.84791058
174723100.67842376
