11,1674,12,1,0
74,1664,96,3,0
79,1664,101,3,0
80,1664,102,3,0
81,1664,103,3,0
82,1664,104,3,0
170,1608,192,3,0
182,1605,181,1,2
258,1674,259,2,1
259,1674,260,2,1
260,1674,261,2,1
261,1674,262,2,1
262,1674,1674,4,0
280,1674,258,0,3
281,1674,259,0,3
282,1674,260,0,3
283,1674,261,0,3
284,1674,262,0,3
295,1683,294,1,2
308,1632,330,2,0
313,1624,335,3,0
314,1624,336,3,0
315,1624,337,3,0
325,1628,347,3,0
327,1624,328,2,1
329,1632,308,2,3
331,1632,353,3,0
335,1624,336,2,1
336,1624,337,2,1
337,1624,1624,4,0
342,1683,341,1,2
349,1624,350,2,1
351,1632,330,2,3
353,1632,375,3,0
365,1677,364,1,2
371,1624,372,2,1
372,1632,394,3,0
373,1632,352,2,3
376,1632,398,3,0
390,1659,412,3,0
393,1585,415,3,0
393,1624,394,2,1
393,1632,415,3,0
395,1632,374,2,3
415,1624,416,2,1
417,1632,396,2,3
420,1624,421,2,1
439,1632,418,2,3
442,1624,443,2,1
461,1632,440,2,3
465,1624,466,2,1
476,1634,477,2,1
483,1632,462,2,3
487,1624,488,2,1
499,1634,500,2,1
505,1632,484,2,3
510,1624,511,2,1
527,1632,506,2,3
532,1624,533,2,1
544,1634,522,0,3
549,1632,528,2,3
555,1624,533,0,3
571,1632,550,2,3
573,1585,595,3,0
577,1624,555,0,3
579,1632,578,1,2
586,1632,587,2,1
589,1634,567,0,3
593,1632,572,2,3
600,1624,578,0,3
602,1632,601,1,2
615,1632,594,2,3
618,1634,596,0,3
622,1624,600,0,3
624,1632,623,1,2
634,1634,612,0,3
635,1634,613,0,3
637,1632,616,2,3
645,1624,623,0,3
647,1632,646,1,2
650,1632,651,2,1
659,1632,638,2,3
673,1617,672,1,2
681,1632,660,2,3
692,1632,691,1,2
700,1620,722,3,0
703,1632,682,2,3
724,1661,746,3,0
725,1632,704,2,3
747,1632,726,2,3
753,1594,752,1,2
762,1634,784,3,0
763,1634,785,3,0
764,1634,786,3,0
767,1654,768,2,1
769,1632,748,2,3
770,1661,792,2,0
784,1634,783,1,2
785,1634,784,1,2
786,1634,785,1,2
789,1599,811,3,0
789,1654,790,2,1
791,1632,770,2,3
811,1654,812,2,1
813,1632,792,2,3
833,1654,834,2,1
835,1632,814,2,3
836,1632,1632,4,0
837,1632,836,1,1
838,1632,837,1,2
839,1632,838,1,2
840,1632,839,1,2
840,1677,839,1,2
841,1632,840,1,2
849,1677,850,2,1
852,1632,853,2,1
853,1632,854,2,1
854,1632,855,2,1
855,1632,856,2,1
855,1654,856,2,1
856,1632,857,2,1
857,1632,836,2,3
871,1677,872,2,1
875,1586,897,3,0
877,1654,878,2,1
893,1677,894,2,1
896,1613,895,1,2
915,1677,916,2,1
952,1654,974,3,0
1026,1641,1025,1,2
1052,1621,1053,2,1
1068,1683,1069,2,1
1090,1683,1091,2,1
1112,1683,1113,2,1
1134,1683,1135,2,1
