5,1648,4,0,1
21,1681,43,2,0
43,1681,65,3,0
134,1638,156,3,0
140,1664,139,1,2
166,1628,165,1,2
255,1664,254,1,2
269,1629,270,2,1
270,1629,271,2,1
271,1629,272,2,1
272,1629,1629,4,0
338,1639,337,1,2
342,1603,341,1,2
353,1592,375,3,0
357,1637,379,3,0
358,1637,380,3,0
370,1637,371,2,1
379,1637,380,2,1
380,1637,1637,4,0
386,1631,385,1,2
401,1637,379,0,3
402,1637,380,0,3
427,1629,426,1,2
430,1626,429,1,2
442,1598,1598,4,0
449,1629,448,1,2
455,1584,454,1,2
456,1598,457,2,1
457,1598,458,2,1
458,1598,459,2,1
471,1629,470,1,2
493,1629,492,1,2
512,1652,490,0,3
515,1629,514,1,2
521,1652,499,0,3
522,1652,500,0,3
534,1652,512,0,3
537,1629,536,1,2
543,1652,521,0,3
544,1652,522,0,3
556,1652,555,1,2
559,1629,558,1,2
565,1652,564,1,2
566,1652,565,1,2
579,1661,557,0,3
581,1629,580,1,2
710,1584,688,0,3
794,1677,1677,4,0
808,1677,809,2,1
809,1677,810,2,1
810,1677,811,2,1
971,1601,970,1,2
998,1676,997,1,2
1000,1647,1001,2,1
1022,1647,1023,2,1
1044,1647,1045,2,1
1066,1647,1067,2,1
1088,1647,1089,2,1
1102,1589,1103,2,1
1118,1667,1117,1,2
1224,1672,1223,1,2
1245,1676,1244,1,2
1300,1648,1322,3,0
1382,1593,1404,3,0
1424,1680,1423,1,2
1433,1635,1434,2,1
1501,1598,1502,2,1
1502,1598,1503,2,1
1503,1598,1598,4,0
1506,1610,1528,3,0
1510,1598,1509,1,2
1511,1598,1510,1,2
1512,1598,1511,1,2
1528,1610,1550,3,0
1536,1584,1535,1,2
1555,1636,1554,1,2
1587,1592,371,0,4
1591,1603,882,0,4
1591,1626,882,0,4
1592,1587,463,0,4
1592,1634,463,0,4
1594,1652,793,0,4
1595,1611,52,0,4
1598,1600,442,0,4
1598,1606,442,0,4
1598,1618,442,0,4
1598,1629,333,0,4
1598,1640,1503,0,4
1598,1644,1503,0,4
1598,1646,1503,0,4
1598,1650,442,0,4
1598,1655,442,0,4
1598,1660,1503,0,4
1599,1677,794,0,4
1600,1598,440,0,4
1602,1637,393,0,4
1603,1591,881,0,4
1611,1595,49,0,4
1613,1626,891,0,4
1613,1631,891,0,4
1625,1677,794,0,4
1626,1591,881,0,4
1626,1613,881,0,4
1629,1598,272,0,4
1629,1638,272,0,4
1629,1639,272,0,4
1629,1643,272,0,4
1629,1659,272,0,4
1629,1665,272,0,4
1629,1671,272,0,4
1629,1677,272,0,4
1631,1613,881,0,4
1634,1592,326,0,4
1637,1598,380,0,4
1637,1602,380,0,4
1637,1605,380,0,4
1637,1659,380,0,4
1637,1663,380,0,4
1640,1598,1499,0,4
1648,1585,2,0,4
1648,1588,2,0,4
1648,1594,2,0,4
1648,1595,2,0,4
1648,1597,2,0,4
1648,1605,2,0,4
1648,1612,2,0,4
1648,1614,2,0,4
1648,1619,2,0,4
1648,1620,2,0,4
1648,1622,2,0,4
1648,1623,2,0,4
1648,1628,2,0,4
1648,1632,2,0,4
1648,1642,2,0,4
1648,1645,2,0,4
1648,1647,2,0,4
1648,1657,2,0,4
1648,1661,2,0,4
1648,1664,2,0,4
1648,1666,2,0,4
1648,1683,2,0,4
1652,1594,795,0,4
1653,1679,267,0,4
1660,1598,1497,0,4
1677,1597,794,0,4
1677,1599,794,0,4
1677,1619,794,0,4
1677,1625,794,0,4
1677,1661,794,0,4
1679,1653,272,0,4
